System	Family	Surface	True_eV	Prediction_eV	Error_eV	Abs_error_eV
Ag48C3H7NO2	carbamate_esters	fcc(111)	-43.04334225455841	-43.09509349270138	-0.05175123814296967	0.05175123814296967
Rh48C4H9N	group3N	fcc(111)	-91.11382396786576	-91.18508116005978	-0.07125719219402527	0.07125719219402527
Co48C4H11N	group3N	hcp(0001)	-91.33216013661149	-91.3588357807239	-0.026675644112401642	0.026675644112401642
Au72C4H10N2	amidines	fcc(110)	-33.59144248267876	-33.42847642216293	0.16296606051582785	0.16296606051582785
Fe48C4H10N2	amidines	bcc(110)	-55.84538265520814	-55.83665697315064	0.008725682057502127	0.008725682057502127
Cu48C3H6O	group2	fcc(111)	-16.417972343882866	-17.99176904127671	-1.5737966973938455	1.5737966973938455
Pd48C2H5O	radicals	fcc(111)	-14.985154541158408	-14.91481166329686	0.07034287786154891	0.07034287786154891
Ru48C2H3O	radicals	hcp(0001)	-26.491924301475592	-26.45560647987986	0.03631782159573049	0.03631782159573049
Co48C3H8N2	amidines	hcp(0001)	-5.614179439638974	-5.470345929992618	0.1438335096463561	0.1438335096463561
Ag72C4H11N	group3N	fcc(110)	-92.6949979954079	-92.60070496768458	0.09429302772332449	0.09429302772332449
Os48C3H8S	group3S	hcp(0001)	-20.14298664737362	-20.149515968427295	-0.00652932105367654	0.00652932105367654
Cd48C2H3O	radicals	hcp(0001)	-61.365749554842296	-61.42103154690085	-0.05528199205855344	0.05528199205855344
Pd48C2H6O2	radicals	fcc(111)	-51.91022491486899	-51.95231903503918	-0.04209412017019076	0.04209412017019076
Pd72C4H10N2	amidines	fcc(110)	-90.93099948861345	-90.90550337978493	0.025496108828519937	0.025496108828519937
Rh48C2HO	radicals	fcc(111)	-62.37393203805732	-62.201510501648954	0.17242153640836477	0.17242153640836477
Ag48C2H5NO	oximes	fcc(111)	-90.99793986084842	-91.2368899790672	-0.23895011821878143	0.23895011821878143
Ir48C2HO	radicals	fcc(111)	-92.63604565945934	-92.6420096411166	-0.005963981657259865	0.005963981657259865
Ag48C2H4O2	group4	fcc(111)	-42.6966286760844	-42.80864963055956	-0.11202095447515603	0.11202095447515603
Ru48HS	small_fragments	hcp(0001)	-86.60688944314097	-86.62270149749384	-0.015812054352863925	0.015812054352863925
Cu48CH2	small_fragments2	fcc(111)	-80.16683966785786	-78.87073628608414	1.2961033817737189	1.2961033817737189
Ru48C2H4O	radicals	hcp(0001)	-27.026679534495997	-27.833375231315586	-0.8066956968195882	0.8066956968195882
Ni72C3H7NO2	carbamate_esters	fcc(110)	-90.83809538113564	-90.95105856793816	-0.11296318680251716	0.11296318680251716
Zn48C4H8S	group3S	hcp(0001)	-86.48731318130012	-86.19454414844222	0.2927690328579047	0.2927690328579047
Pd72C4H9N	group3N	fcc(110)	-31.019364593443242	-31.086615553371303	-0.06725095992806018	0.06725095992806018
Co48N	small_fragments2	hcp(0001)	-81.13928973493239	-80.98755194298428	0.15173779194810777	0.15173779194810777
Ag72H2N	small_fragments2	fcc(110)	-68.95393297682313	-68.92669199331431	0.027240983508818317	0.027240983508818317
Ru48C4H9NO2	carbamate_esters	hcp(0001)	-40.3428538029757	-40.41707553725155	-0.07422173427585221	0.07422173427585221
Pt72C4H10O	group2	fcc(110)	-67.57909386997562	-67.9008348020252	-0.321740932049579	0.321740932049579
Os48HS	small_fragments	hcp(0001)	-13.63823342919568	-13.522736684357369	0.1154967448383104	0.1154967448383104
Au72H2S	small_fragments2	fcc(110)	-74.41412394713916	-74.44023250698046	-0.026108559841304668	0.026108559841304668
Pt72CH5N	group3N	fcc(110)	-44.866535198663314	-44.92833517009012	-0.06179997142680804	0.06179997142680804
Ir48C4H10S	group3S	fcc(111)	-91.19845736935895	-90.98626315948786	0.21219420987108606	0.21219420987108606
Fe48H	small_fragments2	bcc(110)	-36.55420653720648	-36.1681146269475	0.38609191025898326	0.38609191025898326
Pt48H2N	small_fragments	fcc(111)	-6.45559988747118	-6.5484167512149725	-0.09281686374379206	0.09281686374379206
Ru48C3H7NO	oximes	hcp(0001)	-84.49681947175486	-84.4402052678779	0.056614203876961255	0.056614203876961255
Ni48C4H11N	group3N	fcc(100)	-80.23539055942274	-80.3016137881641	-0.06622322874136444	0.06622322874136444
Cd48C2H6N2	amidines	hcp(0001)	-6.457707696084981	-6.561101990140742	-0.10339429405576084	0.10339429405576084
Cu72C2H6N2	amidines	fcc(110)	-53.61856464572861	-53.54465153616184	0.07391310956677444	0.07391310956677444
Fe48C4H9NO2	carbamate_esters	bcc(110)	-21.40840117327025	-21.55477871020048	-0.14637753693023114	0.14637753693023114
Au48H2N	small_fragments2	fcc(111)	-62.70253032760047	-62.6909033551683	0.011626972432168259	0.011626972432168259
Cu48C4H10N2	amidines	fcc(100)	-70.11159451171261	-70.19383394514443	-0.08223943343182327	0.08223943343182327
Au48O	small_fragments2	fcc(100)	-85.20780355773604	-85.31601719565879	-0.10821363792274497	0.10821363792274497
Ni48C2H6S	group3S	fcc(100)	-87.58245934614388	-87.48208368528503	0.10037566085884464	0.10037566085884464
Ni72C3H7NO	amides	fcc(110)	-92.94112303831207	-92.86687862066537	0.07424441764669609	0.07424441764669609
Ag48C4H6	group2	fcc(100)	-6.873629983878345	-8.23263260812746	-1.3590026242491149	1.3590026242491149
Ag48C4H9NO2	carbamate_esters	fcc(111)	-91.99096549015303	-92.04722373959521	-0.056258249442180386	0.056258249442180386
Au48C2H5NO2	carbamate_esters	fcc(100)	-80.33152791968314	-80.63620572223408	-0.3046778025509411	0.3046778025509411
Pd48C2H4	radicals	fcc(111)	-46.148796053379556	-46.08160834515866	0.06718770822089937	0.06718770822089937
Rh72CH4S	group3S	fcc(110)	-59.51737588800734	-59.36094700048125	0.15642888752608997	0.15642888752608997
Ni48H2S	small_fragments2	fcc(111)	-33.708729468939055	-33.41594473220903	0.29278473673002736	0.29278473673002736
Os48C4H9NO2	carbamate_esters	hcp(0001)	-35.99676967821688	-36.127921438686826	-0.13115176046994748	0.13115176046994748
Ag72C4H9NO	amides	fcc(110)	-12.82153436583394	-12.77030135547102	0.05123301036292105	0.05123301036292105
Ni48CH2O3	group4	fcc(111)	-85.59496333129937	-85.5267387312997	0.06822459999966668	0.06822459999966668
Rh48C2H4O2	radicals	fcc(111)	-20.6098941733253	-20.637861024701124	-0.027966851375822444	0.027966851375822444
Au72C3H8N2	amidines	fcc(110)	-6.154525251135055	-6.113747529856482	0.040777721278573154	0.040777721278573154
Cd48C2H3	radicals	hcp(0001)	-20.72607490903829	-20.627416204864858	0.09865870417343103	0.09865870417343103
Cu48C4H8O2	group4	fcc(100)	-3.340004004570801	-3.2435124347503006	0.09649156982050044	0.09649156982050044
Pd48C2H5NO	oximes	fcc(100)	-91.29877370447866	-91.56406096112187	-0.2652872566432052	0.2652872566432052
Pd72C4H9N	group3N	fcc(110)	-76.0731124059239	-76.16945391652189	-0.09634151059799478	0.09634151059799478
Au48C4H9N	group3N	fcc(100)	-46.784385849299724	-46.91686415074537	-0.13247830144564432	0.13247830144564432
Ni72CH	small_fragments2	fcc(110)	-78.61054929813145	-78.66426526516443	-0.053715967032985645	0.053715967032985645
Zn48C2H5NO	oximes	hcp(0001)	-85.48077524247128	-85.46173516995987	0.01904007251141593	0.01904007251141593
Au48C3H6O2	group4	fcc(100)	-12.732224700197548	-12.513427884536213	0.21879681566133513	0.21879681566133513
Cu48C4H10N2	amidines	fcc(100)	-20.661186509427353	-20.13885478413067	0.5223317252966808	0.5223317252966808
Ni72C2H4S	group3S	fcc(110)	-86.37869124270219	-86.41271280921865	-0.034021566516457824	0.034021566516457824
Cu48C2H6N2	amidines	fcc(111)	-27.91135019102876	-28.04252637974423	-0.13117618871547165	0.13117618871547165
Cu48CH4S	group3S	fcc(111)	-12.766183451225515	-12.46984440477172	0.29633904645379516	0.29633904645379516
Ag48H2S	small_fragments	fcc(111)	-32.410041927763814	-32.60614664820787	-0.1961047204440547	0.1961047204440547
Ni72HN	small_fragments2	fcc(110)	-67.2470389836908	-67.30326233563937	-0.05622335194857442	0.05622335194857442
Pd48C4H8O2	group4	fcc(111)	-36.36202255016906	-36.405633947928436	-0.043611397759377724	0.043611397759377724
Rh72H2S	small_fragments2	fcc(110)	-74.33235214012166	-74.21397460718617	0.11837753293548303	0.11837753293548303
Cu48C2O2	radicals	fcc(111)	-26.11321146623959	-25.837646897729428	0.27556456851016264	0.27556456851016264
Co48C4H8O3	group4	hcp(0001)	-72.68275459686629	-72.69352570826777	-0.010771111401481903	0.010771111401481903
Pd48C4H10N2	amidines	fcc(111)	-46.01854333958863	-45.79486349213448	0.22367984745415015	0.22367984745415015
Rh48C2O	radicals	fcc(111)	-8.813400186467334	-8.489914379737456	0.32348580672987737	0.32348580672987737
Cu48C2H3O	radicals	fcc(111)	-7.261065447641158	-7.257997957953194	0.003067489687964553	0.003067489687964553
Rh48C4H11N	group3N	fcc(100)	-10.549323659655784	-10.62380189050964	-0.07447823085385608	0.07447823085385608
Pt48C4H10N2	amidines	fcc(111)	-36.691184434233946	-36.52283020070536	0.16835423352858925	0.16835423352858925
Ru48C4H9NO2	carbamate_esters	hcp(0001)	-74.95024192728488	-74.8260277885438	0.12421413874108111	0.12421413874108111
Pd48C4H10	group2	fcc(111)	-7.509919474545313	-8.397586080904148	-0.8876666063588345	0.8876666063588345
Cu48C2H4O3	group4	fcc(111)	-30.127635918828673	-29.878944165269786	0.24869175355888729	0.24869175355888729
Os48HS	small_fragments2	hcp(0001)	-43.067569839494354	-43.280499514043186	-0.21292967454883183	0.21292967454883183
Ag72C4H11N	group3N	fcc(110)	-45.59595475807919	-45.833821745340174	-0.2378669872609862	0.2378669872609862
Pd72C3H7NO	amides	fcc(110)	-7.642303116539551	-7.575903655455477	0.06639946108407457	0.06639946108407457
Rh48C4H10N2	amidines	fcc(100)	-23.065602880382357	-23.02462100876619	0.040981871616168064	0.040981871616168064
Ag48C3H6O2	group4	fcc(100)	-19.873267409042455	-19.820823455651407	0.052443953391048126	0.052443953391048126
Pt72S	small_fragments2	fcc(110)	-74.18492069888453	-73.95458677183706	0.23033392704746802	0.23033392704746802
Ni48C	small_fragments2	fcc(100)	-83.51713515425581	-83.8197627290574	-0.3026275748015905	0.3026275748015905
Ag48H	small_fragments2	fcc(100)	-79.0990601174999	-78.84929875576199	0.2497613617379102	0.2497613617379102
Ir72C3H7NO	oximes	fcc(110)	-77.97405216737752	-77.83465761891784	0.13939454845967703	0.13939454845967703
Rh48C3H6O3	group4	fcc(100)	-79.03254723956161	-78.84967564869294	0.18287159086867177	0.18287159086867177
Co48C4H10	group2	hcp(0001)	-18.079093039526924	-18.063664857603726	0.01542818192319828	0.01542818192319828
Cu48HN	small_fragments	fcc(111)	-5.5838779459409125	-5.646403785234725	-0.06252583929381217	0.06252583929381217
Os48CH2	small_fragments2	hcp(0001)	-30.733489560447197	-30.73234492265692	0.0011446377902757376	0.0011446377902757376
Os48CH3	radicals	hcp(0001)	-70.49819243562888	-70.42129580846813	0.07689662716074963	0.07689662716074963
Cu48C4H11N	group3N	fcc(111)	-74.1525794466852	-74.03195800491085	0.12062144177434675	0.12062144177434675
Ni48C4H6	group2	fcc(111)	-63.49040580611836	-63.381422678461604	0.10898312765675655	0.10898312765675655
Ir72C4H9NO	oximes	fcc(110)	-92.57438527800696	-92.57639537363866	-0.0020100956317037344	0.0020100956317037344
Ni48C4H9NO	oximes	fcc(100)	-85.9704498932515	-85.96664955619781	0.003800337053689873	0.003800337053689873
Os48HS	small_fragments	hcp(0001)	-46.69833386469145	-46.788176153324	-0.08984228863255339	0.08984228863255339
Os48C4H8O2	group4	hcp(0001)	-46.69677743647662	-46.724737308353724	-0.02795987187710125	0.02795987187710125
Rh48C4H9NO2	carbamate_esters	fcc(100)	-69.05947172186097	-68.97265722701741	0.08681449484356563	0.08681449484356563
Os48H3N	small_fragments2	hcp(0001)	-36.349490860215155	-36.4145293190486	-0.06503845883344184	0.06503845883344184
Cu72HN	small_fragments2	fcc(110)	-29.2302660643727	-29.31710673233647	-0.0868406679637701	0.0868406679637701
Fe48CH	radicals	bcc(110)	-10.38808328019877	-10.481207241886295	-0.09312396168752457	0.09312396168752457
Zn48C4H9N	group3N	hcp(0001)	-78.54765354540541	-78.46814833059761	0.07950521480779571	0.07950521480779571
Zn48C4H9NO	amides	hcp(0001)	-26.337686104110617	-26.62015339685604	-0.28246729274542304	0.28246729274542304
Rh72C4H10N2	amidines	fcc(110)	-67.26922681012547	-67.30326233563937	-0.03403552551390021	0.03403552551390021
Ir48CH2O2	radicals	fcc(111)	-91.75028096650203	-91.787055945264	-0.03677497876196867	0.03677497876196867
Ag48C4H8	group2	fcc(100)	-79.15508978835896	-79.06458837331593	0.0905014150430361	0.0905014150430361
Cu48CH2O3	group4	fcc(100)	-5.452059643343091	-5.87286060074257	-0.42080095739947865	0.42080095739947865
Cu72C4H11N	group3N	fcc(110)	-33.25573382881339	-33.40299776208121	-0.14726393326782272	0.14726393326782272
Os48H	radicals	hcp(0001)	-74.53382060533295	-74.5825270371588	-0.048706431825848995	0.048706431825848995
Pt48C4H10N2	amidines	fcc(100)	-18.200955087198963	-18.11701614582853	0.0839389413704339	0.0839389413704339
Rh48C3H7NO	oximes	fcc(100)	-66.86193816225023	-66.67353182889565	0.18840633335457824	0.18840633335457824
Ir48C4H11N	group3N	fcc(111)	-44.681160148847084	-44.689876670312515	-0.00871652146543056	0.00871652146543056
Fe48C2H4O2	radicals	bcc(110)	-84.70043936744696	-84.61155894098192	0.08888042646503891	0.08888042646503891
Ru36C2H3O2	radicals	hcp(0001)	-29.32471264106789	-29.263163931595045	0.061548709472845076	0.061548709472845076
Co48C4H9N	group3N	hcp(0001)	-28.792600893188137	-28.83208740720329	-0.03948651401515235	0.03948651401515235
Zn48C2H2O2	radicals	hcp(0001)	-80.02939588929075	-80.17187188643584	-0.14247599714508397	0.14247599714508397
Au48C4H9NO	oximes	fcc(100)	-92.4482203693733	-92.25137407719012	0.1968462921831815	0.1968462921831815
Zn48CH2O2	radicals	hcp(0001)	-73.54376300785952	-73.58814912997696	-0.044386122117430205	0.044386122117430205
Ir48C4H11N	group3N	fcc(100)	-74.51106220487782	-74.45224422427964	0.05881798059817811	0.05881798059817811
Pt48C2H6S	group3S	fcc(100)	-92.50891060050344	-92.58040160590463	-0.07149100540118525	0.07149100540118525
Pt48C2H5NO	oximes	fcc(111)	-85.62900583631199	-85.7647047401988	-0.13569890388680506	0.13569890388680506
Ni48C4H8O2	group4	fcc(111)	-91.34574922062166	-91.58206108832383	-0.23631186770217028	0.23631186770217028
Pt72C3H7N	group3N	fcc(110)	-24.21729694386522	-24.24535452872442	-0.02805758485919796	0.02805758485919796
Ir72C3H8N2	amidines	fcc(110)	-43.655636228621916	-43.63579351375756	0.019842714864353184	0.019842714864353184
Cu72C3H8S	group3S	fcc(110)	-13.648402558832458	-14.124638184825017	-0.4762356259925582	0.4762356259925582
Pd72O	small_fragments2	fcc(110)	-70.36747689382901	-70.23028961183991	0.13718728198909957	0.13718728198909957
Pt48C2H5O2	radicals	fcc(111)	-51.982967377107286	-51.993742359949465	-0.010774982842178815	0.010774982842178815
Ir48C4H9NO2	carbamate_esters	fcc(100)	-62.478935106568315	-62.3777995527862	0.10113555378211458	0.10113555378211458
Ag72C2H5N	group3N	fcc(110)	-50.93996052144087	-50.89732330902643	0.042637212414433634	0.042637212414433634
Ag72C4H10N2	amidines	fcc(110)	-92.45114826908684	-92.31359630828956	0.13755196079728194	0.13755196079728194
Cd48C2O2	radicals	hcp(0001)	-81.13919027707561	-81.18439998004214	-0.04520970296653104	0.04520970296653104
Cu48C2H5	radicals	fcc(111)	-84.53243236397975	-84.57814808060357	-0.04571571662381757	0.04571571662381757
Cu72C4H8O3	group4	fcc(110)	-77.88343035598155	-77.75681177993101	0.12661857605053228	0.12661857605053228
Ag72H	small_fragments2	fcc(110)	-70.64414247826244	-70.53368318662615	0.11045929163628898	0.11045929163628898
Cu48H2N	small_fragments2	fcc(111)	-53.7196197171661	-53.749490226818125	-0.029870509652027977	0.029870509652027977
Co48H	small_fragments2	hcp(0001)	-13.12824494738743	-12.943431310999586	0.18481363638784387	0.18481363638784387
Ir48C2H4O	radicals	fcc(111)	-77.94969197196588	-77.86702155448802	0.08267041747785697	0.08267041747785697
Fe48C	radicals	bcc(110)	-73.95816027518231	-73.92023367913134	0.0379265960509656	0.0379265960509656
Ru48C3H8O	group2	hcp(0001)	-40.2143324410863	-39.95412713194946	0.26020530913683615	0.26020530913683615
Rh72CH2	small_fragments2	fcc(110)	-20.94870346949756	-20.889318404628284	0.059385064869275084	0.059385064869275084
Cu48C4H10N2	amidines	fcc(111)	-11.271241130383714	-11.439174849114352	-0.16793371873063734	0.16793371873063734
Os48C3H8N2	amidines	hcp(0001)	-22.929094354643894	-22.94568811285353	-0.0165937582096376	0.0165937582096376
Rh48C4H9N	group3N	fcc(111)	-80.84781714396195	-80.93544475040653	-0.08762760644458467	0.08762760644458467
Ni72H2N	small_fragments2	fcc(110)	-14.471425048035599	-14.64247860269461	-0.17105355465901084	0.17105355465901084
Ir72CH4N2	amidines	fcc(110)	-6.778799534753489	-6.745566651592526	0.033232883160962956	0.033232883160962956
Ag72C4H6	group2	fcc(110)	-13.244181400645175	-13.121942460042192	0.12223894060298335	0.12223894060298335
Au48C4H8O2	group4	fcc(100)	-90.32119719559341	-90.25958567063208	0.06161152496133582	0.06161152496133582
Co48CH	radicals	hcp(0001)	-84.24096849738271	-84.264217207623	-0.023248710240295622	0.023248710240295622
Au48H3N	small_fragments2	fcc(100)	-39.04318651466747	-39.04127325958052	0.0019132550869471743	0.0019132550869471743
Rh48C4H10N2	amidines	fcc(100)	-86.02790861647372	-85.89941953476591	0.12848908170781215	0.12848908170781215
Cu72S	small_fragments2	fcc(110)	-19.255456141239847	-18.98798430149691	0.26747183974293876	0.26747183974293876
Au72C4H10N2	amidines	fcc(110)	-91.13793115644876	-91.09900998183002	0.03892117461873568	0.03892117461873568
Ni48C4H10O	group2	fcc(100)	-85.8042750081986	-85.76235264912975	0.04192235906884889	0.04192235906884889
Ir48C4H9NO	amides	fcc(111)	-57.95508184072469	-57.94636968144596	0.008712159278729814	0.008712159278729814
Co48HS	small_fragments	hcp(0001)	-43.520309855479354	-43.38240368512197	0.1379061703573825	0.1379061703573825
Pt48C2H2	group2	fcc(100)	-7.964305779791175	-7.049429597667768	0.9148761821234075	0.9148761821234075
Rh48O	radicals	fcc(111)	-89.57070914685028	-89.5823090737249	-0.011599926874623634	0.011599926874623634
Au48C3H7N	group3N	fcc(111)	-28.775157381009194	-28.96260926791365	-0.18745188690445502	0.18745188690445502
Ir72C4H11N	group3N	fcc(110)	-36.61935492314478	-36.42526029833243	0.19409462481235096	0.19409462481235096
Ir48C2H2	radicals	fcc(111)	-47.62940989956542	-47.580976976845704	0.048432922719712224	0.048432922719712224
Rh48C3H8N2	amidines	fcc(100)	-87.01599276068373	-87.03357062821306	-0.017577867529325886	0.017577867529325886
Rh48C4H10N2	amidines	fcc(111)	-10.628509562397085	-10.515008954193036	0.11350060820404906	0.11350060820404906
Cd48HN	small_fragments2	hcp(0001)	-59.29434949612096	-59.349133326458286	-0.054783830337328254	0.054783830337328254
Os48H2N	small_fragments	hcp(0001)	-45.72456379992127	-45.70875654397378	0.015807255947493104	0.015807255947493104
Cd48C4H10N2	amidines	hcp(0001)	-19.84627419773824	-20.13871868390561	-0.2924444861673692	0.2924444861673692
Ag48C4H11N	group3N	fcc(100)	-86.07626258361415	-86.0013760520851	0.0748865315290459	0.0748865315290459
Cu72C3H4	group2	fcc(110)	-91.63103623085044	-91.72539556381162	-0.09435933296117582	0.09435933296117582
